comment,language,confidence,likes,author,published_at,sentiment,sentiment_confidence
Makin kesini desain kamera apple makin buriq batt dahh masih bagus ip 11-15 ini makin jelek bet menurut opini gw jdi kaya hp kampung njir😅,id,26,0,@SenSaba-s7u,2025-09-24T04:45:03Z,negative,0.8270040154457092
Baru kali ini kurang suka designnya iPhone 17 pro... Apalagi pas di kasih casing makin aneh,id,22,1,@sanimunawar,2025-09-24T04:39:11Z,negative,0.8311479687690735
Tidak salah saya memilih ANDROID 😅,id,13,0,@yuzoHamsah,2025-09-24T04:34:28Z,positive,0.4762822091579437
"17:22 liat reviewer lain, keknya harus lebih dari 2 orang baru bisa auto rotate",id,21,0,@fajar_alexander,2025-09-24T04:18:53Z,neutral,0.5368018746376038
Emang udh paling bener klo mau upgrade nunggu iPhone 30 promax release aja dah baru beli,id,31,0,@alexanderagung7109,2025-09-24T04:12:02Z,neutral,0.5081919431686401
13:35 pesawatnya juga ngikut terbang ke kanan lucuuu,id,13,0,@yuniardp1703,2025-09-24T04:07:46Z,positive,0.7636435627937317
"Gak heran kok Tempat kerja gua pada rame gua rasa dari kemaren kemaren pada chek in chek out.

Ternyata ada yg baru lagi toh",id,48,0,@fbi1172,2025-09-24T03:40:03Z,negative,0.35463854670524597
"david : kalo ingin lihat lgsg review 17 pro lgsg di timestamp manfaatkan fitur
🗣️ : oh tidak bisa (kami nonton anda itu menyenangkan dan ditunggu”)",id,49,0,@ferdyanakbarsubagja1086,2025-09-24T03:29:11Z,positive,0.7262212634086609
Awal oktober udah masuk kok! Kata gw (heru),id,18,0,@efootball_goals,2025-09-24T02:56:44Z,positive,0.5581572651863098
"17 ukuran 6.3 kecil banget loh enggak lega lihat video baca-baca edit foto video capcut. 
17 pro dan promax model belakangnya makin jelek, masih bagus belakangnya 14 promax",id,27,0,@NAMAKU-f6m,2025-09-24T01:59:58Z,negative,0.6052060723304749
Biasanya brand besar di contek brand dibawahnyah....eh ini malah iphone membuat replika hp poco 😂😂😂,id,13,1,@Infeksi_Nalar,2025-09-24T01:43:37Z,neutral,0.4612613022327423
andro udah pakai 144 ini baru masuk 120🤣,id,18,0,@TankS5-j9t,2025-09-24T01:15:12Z,neutral,0.598003089427948
Knp kok gak beli iPhone 17 air bang?,id,18,0,@BrendiBernadya,2025-09-24T00:58:52Z,negative,0.639768123626709
Worth it banget sih dibeli . Di beli awal tahun 2029,id,22,0,@GazaCeaseFireNow67-24,2025-09-24T00:47:48Z,positive,0.7990880608558655
19:20 sudah kuduga 1 TB . Dari tahun ke tahun belinya 1 TB terus,id,17,0,@GazaCeaseFireNow67-24,2025-09-24T00:38:35Z,neutral,0.6378918290138245
Apa sic special nya iphone?,id,13,0,@Channel_ini_bermasalah,2025-09-24T00:04:44Z,neutral,0.733291745185852
"Apple emang pinter mainin strategi planned obsolescence. Dulu keliatan jelas di teknis — update software dibatasi, hardware susah diperbaiki. Sekarang lebih halus, main di psikologis. Desain tiap tahun cuma beda dikit, tapi dibungkus marketing biar orang ngerasa HP lamanya udah ketinggalan. Ada riset konsumen (Journal of Consumer Research, 2018) yang nunjukkin kalau rasa ‘outdated’ itu sering lebih kuat bikin orang beli baru, daripada produk beneran rusak.",id,70,120,@Luxima-Studio,2025-09-23T23:59:22Z,negative,0.7813114523887634
"Iphone emang bukan buat kaum mendang mending, dari harganya aja udah keliatan. Udah liat review orang lain, tapi bang david yang bikin enjoy dan ketawa ketawa sendiri. Makasih bang david, jadi makin semangat nabung buat beli rumah.",id,98,6,@bismaedgarpmgks3221,2025-09-23T23:58:35Z,positive,0.8488690257072449
"lanscape nya harus banyak orng si kalo gk salah,",id,18,0,@Opps__286,2025-09-23T23:58:26Z,negative,0.4632211923599243
"BANG DAVID PLEASEEE REVIEW XIOMI 17 PRO BUAT COMPARE SAMA I-PHONE 17 PRO, PASTI SERU🙏🏼🔥😁",id,13,0,@elmeiherianto2021,2025-09-23T23:53:50Z,positive,0.510697603225708
"kalau photo,lebih bagus kemana-mana yang 16 pro",id,26,0,@margirelaxation5786,2025-09-23T23:52:51Z,positive,0.5058928728103638
Lagi hits emang bang ijo sagne 😅,id,18,0,@anggabayu7045,2025-09-23T23:41:01Z,positive,0.541881799697876
Bang David buat konten mystery box lagi bg,id,18,0,@JustStone_xx,2025-09-23T23:37:05Z,neutral,0.4921177625656128
kalau suruh pilih bakal pilih yg 16 sih kaya lebih elegan aja. cuman sayang nya ga ada yg ngasih pilihan dan ga ada yg bakal ngasih juga🗿,id,71,0,@ryndwptra,2025-09-23T23:05:54Z,negative,0.5355625748634338
Tak bisa d pungkiri. Idaman orang yg punya uang pas pasan seperti kita😅,id,21,0,@diaulfuad,2025-09-23T22:10:49Z,positive,0.7116304039955139
Ko yang orange mirip nubia sih😅,id,18,0,@AnisaAlamsyah,2025-09-23T20:08:18Z,neutral,0.3836221992969513
Ko yang orange mirip nubia sih😅,id,18,0,@AnisaAlamsyah,2025-09-23T20:08:15Z,neutral,0.3836221992969513
Ko yang orange mirip nubia sih😅,id,18,0,@AnisaAlamsyah,2025-09-23T20:07:49Z,neutral,0.3836221992969513
Bang kalau habis unboxing hp nya nggak di jual lagi?,id,26,0,@mokhammaderfan5050,2025-09-23T19:48:45Z,neutral,0.8630999326705933
"b aja ga ada yg membuat terkesan kayak wow banget, mending samsung s25 ultra",id,36,0,@MTegar-qf4sw,2025-09-23T19:25:58Z,negative,0.5283665060997009
"Gk tau knpa, kalo masalah iphone cuma nungguin David review.. candu banget.",id,27,0,@apihasa9115,2025-09-23T19:09:00Z,positive,0.5624194145202637
kyknya Iphone 17 plus mah ini pake Ai kli kalo kita pake ngezoom soalnya dia kyk pengen smoothkan gtu biar ga blur tpi hasilnya jdi terllu smooth dan halus jdi ga klitan detail,id,31,0,@nazwima4534,2025-09-23T19:04:22Z,neutral,0.42404261231422424
Harus nambah orang lg om klo mau preview cameranya bisa lanscpace,id,22,0,@al_amsyr4726,2025-09-23T19:01:15Z,neutral,0.5322935581207275
Kapan bahas fersi XIAOMI 17 PRO nya bang. penasaran pendapat abang.,id,13,0,@mistergaming1538,2025-09-23T18:57:59Z,neutral,0.6254408955574036
Bang bikin konten mystery box lagi dong🥲,id,22,0,@ardiannurramdani5898,2025-09-23T18:42:06Z,neutral,0.43310418725013733
"30:05 kayanya gara2 ga pake tripod + timer?.. .pake lensa zoom sampai 8x tangan harus kaya tripod... apalagi indoor, en pake cahaya lighting continuous 😀😀 tapi jujur as user r5m2 + xt5, photo kualitas ipon ""biasa"" kok .. yng istimewa itu videonya ... sat set smooth lsg jadi duid 😍",id,36,1,@kensatosfomo,2025-09-23T18:11:50Z,positive,0.5304708480834961
Huhu ijo sage nya bagus ternyata,id,18,0,@sinyofebri9573,2025-09-23T18:01:01Z,positive,0.8259007930755615
"Awalnya tertarik liat yg warna oren , tapi pas liat video ini, jadi lebih tertarik yg wana putih atau biru gelap nya 😅",id,45,0,@randinofrizon7229,2025-09-23T17:45:58Z,neutral,0.44295045733451843
"umur udah 27 sekalipun gpernah pake iphone, iphone 1sekalipun pun gk pernah punya, cuma punya tecno pova 4 yang retak sehelai rambut tapi banyak, dengan chiset helio G99 udah cukup banget buat main efootball selalu proplayer, emg terganggu karna retakan, tapi gw tetap suka tecno pova 4,,,,",id,84,0,@ucok-r9u,2025-09-23T17:33:51Z,positive,0.4333353638648987
"Gua ga minat ipong😂...bang xiomi 17 pro max...tolong hadirin ...gua cumn ngestak di redmi note 1o pro doang ..mau buka tabungan buat beli langsung loncat yg 17 pro max ... semogaa aja ada nih bang,ayo lah bang xiomi 17 pro max 🥰",id,40,0,@AliZein-v7d9d,2025-09-23T17:11:28Z,neutral,0.3811763823032379
lama² jadi seharga motor. Rugi banget,id,18,0,@Margonda_,2025-09-23T17:07:39Z,negative,0.9299793243408203
"1 minggu setelah rilis resmi di indo, muncul versi hdc dan direview david 🗿",id,13,0,@PancetYovan007,2025-09-23T17:01:49Z,neutral,0.6364514231681824
Aku yang masih pake 7+😅,id,18,0,@bhagaskara3361,2025-09-23T16:54:31Z,neutral,0.6840246319770813
"Biasa aja sihh di beli juga ya karena uang lebih,kalau gak punya uang lebih ya Mikir"" lagi masih banyak hp yg bagus dan harga lebih terjangkau",id,66,0,@Alizar-y9n,2025-09-23T16:47:14Z,neutral,0.5293347239494324
Nunggu yg 16 turun harga wkwkwk kalo yg 17 gak kuat,id,26,0,@DittZora,2025-09-23T16:43:13Z,negative,0.4593348801136017
kapan updte lagi yah ios nya ini beneran banyak bgt bugs nya,id,40,0,@WMN1988,2025-09-23T16:25:08Z,negative,0.7860356569290161
bagi pengguna android flagship  seperti saya  setiap kali IP ngeluarin produk terbaru  saya selalu ngakak lihat desainya tetap gitu2 aja cuma bagian kamera dan lampu flash aja di gosar geser letakny 😁😁😁😆😄,id,51,0,@chanellblank342,2025-09-23T16:20:04Z,positive,0.5857419371604919
"zflip udah sampe 6, iphone malah balik alloy 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂, gitu jelek pulak. biasa nungguin apple event liat info menarik apa innovasi menarik, gimmick2 seru, ini beneran lebih excited ke ios 26 nya aja, karena udah pake mac os 26 dan b aja gada tampilam yang wow juga. malah ilang launchpad yg bkin ganjel",id,89,0,@ridhwannasution5085,2025-09-23T16:06:06Z,positive,0.6116477251052856
"yang 17 pro kesanya kayak hp murah menurut gw, apa karena warnanya yaa",id,22,0,@pepeppepsoden3538,2025-09-23T15:59:15Z,neutral,0.595703661441803
"udh make ip16 base model dri awal rilis alhamdulilah aman semua, kamera cakep chipset kenceng buat keseharian okee laaah. minus cm di layar & usb 2.0. jdi klo kalian mau ambil base model mending mikir lgi deh. menurut gw mending nbung dikit lgi klo gk sabar dlu sampe harganya pro ny turun. SEKIAN TERIMAGAJI🏃🏻‍➡️",id,31,3,@win3223__,2025-09-23T15:55:32Z,positive,0.6140136122703552
Kalau mau tes gitu hp satunya lagi uninstall bawaan dulu . Kalau udah di pakai ya bakalan bias berasa lebih yg 17,id,39,0,@YumeOikaketee,2025-09-23T15:51:34Z,neutral,0.506821870803833
Infokan dong uyyy pov camera buat konten cinematic selain GoPro Kali bang David bisa bahas nih.....,id,27,0,@glorrryzzz,2025-09-23T15:51:28Z,neutral,0.573937177658081
17:27 kalo gak salah harus banyak orang untuk fitur kamera auto rotate.,id,30,0,@aufalar-rafy644,2025-09-23T15:49:53Z,neutral,0.7635349035263062
bang review XIAOMI 17PRO MAX..... sepertinya lebih mantap dari pada iphone 17,id,17,0,@eliauliyah8142,2025-09-23T15:32:54Z,positive,0.79218989610672
Sperti biasa...minim inovasi terkesan terburu2 untuk mengeluarkan prodak terbaru yang kaya nya di jadwal keluar setiap taun bagi fanbase yang rela antri dan merogok gocek buat prodak yang sebener nya biasa aja karna ya itu dia minim inovasi dan B aja...di tambah ya Allah itu desain nya yang satu kaga mikir asal jadi yang satu kaga mikir banget 😂😂😂😂😂😂...ngak dah,id,165,0,@obscurity-uw7wf,2025-09-23T15:24:54Z,negative,0.4514694809913635
"om david dan om² yg lain... klo saya butuh HP android yg spek tinggi, tp ga terlalu butuh kamera (lebih pengen duit ya buat beli spek drpd buat beli kamera)...hp apa yang cocok ya?",id,48,0,@kucinggarong-f2j,2025-09-23T15:14:20Z,neutral,0.5932605266571045
yg desain nya malas bet anjir cuma geser2 posisi camera hmmmmm,id,17,0,@MyHape-v7f,2025-09-23T14:55:48Z,negative,0.842182457447052
kalo yang seri PROMAX gimana bang?,id,22,0,@sompyohchannel3578,2025-09-23T14:52:47Z,neutral,0.7971441745758057
Bezel nya kok tebelan 17 pro ya di banding 16 pro,id,22,0,@29alddo,2025-09-23T14:52:14Z,neutral,0.5446590185165405
"kira kira pas sudah resmi masuk Indonesia, iPhone 17 base model ini ada di harga berapa yaa?",id,31,0,@ilzamzeins995,2025-09-23T14:37:54Z,neutral,0.8694612979888916
"lebih kaya lebih jual kamera yak iphone ini tiap taunnya cuma beda body aja, kaya ga ada perubahan yang signifikan. bosen juga lama",id,45,0,@bangkitputra7539,2025-09-23T14:31:13Z,negative,0.8087244629859924
"Apple beneran canggih marketing nya, sama sekali ga ada yang membahas AI di seri iPhone 17. Kita tahu Apple ketinggalan di AI",id,47,0,@deni7rst,2025-09-23T14:19:04Z,negative,0.5010619759559631
Nubia neo 3 5g kapan woy dah lama nihh,id,16,0,@Zuldx353,2025-09-23T14:17:42Z,neutral,0.5052786469459534
ini video lama ga sih,id,18,0,@fernandarizalofficial2876,2025-09-23T14:04:14Z,neutral,0.6651708483695984
Redmi 9t warna kek gtu gk dibilang unik bang.. jgn mentang iphon lah..mau apapun ok.. nyatanya iphon 17 pro itu bnyk yg gk suka gk ada inovatif😅,id,36,0,@komenkuhuy8353,2025-09-23T14:03:45Z,positive,0.35753950476646423
Gila pajaknya besar banget. Tapi k mana pajak kita itu yaaa,id,44,0,@debitirawanamuvas995,2025-09-23T13:53:28Z,negative,0.6240483522415161
warnanya sama kyea nova 13 pro gk ya tuh ijo nya?,id,13,0,@alexcritchley28,2025-09-23T13:53:24Z,neutral,0.6469482779502869
17 pro waktu fotony di bandingin dan di zoom warna layarnya lbh warm kuning bgt yh bener ga sih atau perasaan saja yh,id,39,0,@tonyandreas1115,2025-09-23T13:48:40Z,neutral,0.38444751501083374
"Bsk pas review coba tekan bagian kaca belakang nya bg, soalnya ada video yang bredar body belakang 17 pro lentur di bagian kacanya saat di tekan.",id,35,0,@hazmi_fajri,2025-09-23T13:43:15Z,neutral,0.588681697845459
Kamera bagusan 16 pro ketimbang 17 pro kayak agak ampas ajah wkwkwk,id,17,0,@Nextel212,2025-09-23T13:38:05Z,negative,0.3916132152080536
Peningkatan banyak tu di seri ganjil ya buat iPhone? 😅,id,13,0,@recapdramaasik,2025-09-23T13:36:52Z,negative,0.4596324861049652
masyaallah bagus bangett😢 semoga kecapaian pengen punya iPhone 17 PRO❤❤,id,13,1,@DheaAnandaOktavia,2025-09-23T13:33:12Z,positive,0.8825556635856628
"pas tes lidarnya fungsiin bang, buat scan 3d pakai app canvas, biar di android ada fitur itu juga.",id,40,0,@handeriOMG,2025-09-23T13:31:07Z,neutral,0.5660042762756348
bang iphone 17 basic body nya alumunium atau titanium,id,18,0,@harsenherlian1367,2025-09-23T13:29:14Z,neutral,0.7922080755233765
Saran dong mending iphone 17 pro atau xiaomi note 9 ?,id,18,0,@ARZLRZL,2025-09-23T13:25:45Z,neutral,0.6428833603858948
next nya bg david. gass selain ip 17 baru rilis samsung jg baru ngeluarin yg seri A17 jgk,id,17,2,@finno6689,2025-09-23T13:16:12Z,neutral,0.4816749393939972
menonton konten ini dengan hp realme 5 pro tahun 2019😢😢,id,13,0,@ambonsaya,2025-09-23T13:16:08Z,negative,0.7736343145370483
Bang bahas barang aneh atau misteri box dong,id,18,0,@dione2421,2025-09-23T13:12:08Z,neutral,0.5220075249671936
Yg masih nyimak aja tak doa kan segara ke beli inpone 13 ... Dah sehat terus...,id,13,0,@RizalrifaldiFarm,2025-09-23T13:06:56Z,neutral,0.357388973236084
Mending beli Xiaomi 17 Pro gak sih hha,id,18,0,@novantheexplorer97,2025-09-23T12:59:42Z,neutral,0.6125863790512085
Itu 3 atau 4 baru bisa bang 17:31,id,27,0,@Marsszzzy,2025-09-23T12:50:23Z,neutral,0.7853549122810364
"Baru beli yg 17 nanti pasti bntr lagi keluar lagi yg 18 ,gitu gitu aja Sampek Naruto jenggotan 🤣🤣",id,27,0,@ricoanggriawan6018,2025-09-23T12:43:23Z,neutral,0.44240111112594604
Aku yang masih nabung buat beli XR tapi desain IP 18 udah keluar 😢,id,45,0,@HermanOfficial_12,2025-09-23T12:41:04Z,negative,0.8121829628944397
"24:00 warna orange ayla, sigra, brio gak sih",id,18,0,@koko_wara6312,2025-09-23T12:36:15Z,neutral,0.602361261844635
"Kenapa nggak beli iPhone 17 promax 2TB aja vid, kan elo sering ngonten",id,13,0,@sigitpramono4950,2025-09-23T12:25:58Z,neutral,0.5265464782714844
Note : bezel ip 17 dan 16pro persis tipisnya cuman di 16 pro bang david pake ag makanya visualnya lebih tipis,id,13,0,@beyourgord,2025-09-23T12:25:34Z,neutral,0.5586709380149841
"Walaupun mahal, sampe puluhan juta, tetap bagusan model kamera yang lama untuk versi pro nya.",id,22,0,@Vincentius_Sahadi06,2025-09-23T12:24:30Z,positive,0.7099551558494568
"Ip 17 yg ganteng cuman basic sama air, pro dan pro max nya blunder si mnurut gua",id,22,0,@NarutoUzumaki-gu4ro,2025-09-23T12:22:00Z,negative,0.7811078429222107
"Kak tolong review juga iphone 17 pro max dong kak,, makasi kak. katanya ada fitur tambahan nya??",id,36,0,@AyuSukma-m6h,2025-09-23T12:18:23Z,neutral,0.5700733661651611
Coba unboxing XIAOMI 17 Pro atau 17 Pro max dengan iPhone 17,id,13,0,@HeryWawan-qm7sq,2025-09-23T12:04:23Z,neutral,0.7628554701805115
peningkatan yg konon katanya signifikan di keluarga ip 17 adalah hal biasa aja di hp flagship android,id,21,0,@buatlatihananakanak,2025-09-23T11:59:57Z,positive,0.4316354990005493
Dan saya mau bilang hati hati iPhone 17 HDC😅,id,22,0,@prima_FM_radio_746,2025-09-23T11:48:58Z,neutral,0.6240392923355103
XIAOMI 17 PRO ini bang cak nyo bagus lawan iphone 17 pro,id,18,0,@ikanis,2025-09-23T11:42:46Z,positive,0.7399734258651733
"Review jujur dr gw untuk yg mau beli iPhone di Studio Ponsel Store. Gw udh langganan beli iPad dan iPhone di mereka, hasilnya selalu memuaskan dan terpercaya 😌👍🏼👍🏼👍🏼",id,43,0,@rtslhffa-bh8rd,2025-09-23T11:32:52Z,positive,0.7840566635131836
Bahkan 3 bulan gajiku masih kurang buat pajaknya juga 😂,id,18,0,@IN_Game48,2025-09-23T11:16:31Z,neutral,0.45357605814933777
Mirip banget warnany yang orange dengan Tecno phantom x2 pro,id,22,1,@oliverhelds6494,2025-09-23T11:08:11Z,neutral,0.4675171673297882
"17 pro layar pebih warm dari warna nya kliatan beda lebih ke kuning"" an",id,17,0,@hotlaprace8828,2025-09-23T10:47:15Z,neutral,0.3646060526371002
"Baang hp andoid yang anti lelet doong yang harganya atas 1,5",id,18,0,@HhhxhhDhruur,2025-09-23T10:46:38Z,neutral,0.5575897097587585
Warna cosmic orange nya mengingatkan ane ke Nokia N8 orange,id,13,0,@deanmu,2025-09-23T10:43:34Z,neutral,0.44425493478775024
Kamera kuning efek dari backdoor mungkin pantulan cahayanya jadi kuning coba pake case item,id,13,0,@megiriawan7603,2025-09-23T10:36:26Z,negative,0.4474286139011383
ga enak banget hasil poto 17 pro wkwk,id,17,0,@GapaiWieasa,2025-09-23T10:22:31Z,negative,0.8558772802352905
"ekspresi bang david kurang meyakinkan pas bandingin foto, kayak kecewa sama 17 pro nya🤣",id,22,1,@msfdajip9068,2025-09-23T10:13:48Z,negative,0.9129199981689453
Fix bakal upgrade sih dari ip14pro,id,13,0,@666-e4s,2025-09-23T09:50:53Z,neutral,0.580956220626831
"Autorotate harus 3 sampai 4 orang inframe bang, kalau cuma 2 software detectnya zoom out vertical aja cukup",id,13,0,@RXSTUDIO-S,2025-09-23T09:23:43Z,neutral,0.6300808787345886
Aku malah lagi nunggu IP 18 pro.. klw udah launching nnti 18 pro lalu aku nunggu IP 19 pro.. dan bgtu seterusnya. 😂,id,45,0,@remajarinjanirr,2025-09-23T09:23:16Z,neutral,0.5871514081954956
"buat video versusnya bang, sama huawei pura gitu misalnya",id,13,0,@sqzll_,2025-09-23T09:16:31Z,neutral,0.6567692756652832
"bang pajak.nya segitu itu,negara abang udah maju kaya apa bang,",id,31,0,@putraaisah7756,2025-09-23T09:13:49Z,negative,0.4644351005554199
Setelah iPhone 17 basic udah 120 hz jadi pengen beli apalagi udah 256 . Menurut gua ini udah paling bener di bandingin iPhone 16 basic yg badut itu,id,62,0,@haryono2474,2025-09-23T08:35:48Z,negative,0.532131552696228
"Coba aja 17 pro warna merah candi pasti lebih bagus, itu malah ambil warna mobil calya orange😂",id,27,0,@ridwanriska2183,2025-09-23T08:28:09Z,positive,0.4312884211540222
Team yang selalu nonton unboxing iPhone tapi gak sanggup beli  😢,id,27,0,@Iputu.d.prasetyo,2025-09-23T08:24:23Z,negative,0.8192296624183655
bang kapan review nubia neo 3  5g bukan yang GT gak pernah di bales 😌🙁,id,26,1,@meta-ai-h7v,2025-09-23T08:23:39Z,negative,0.5951822996139526
bahas infinix gt 30 5g dong vid soalnya habis ini mau rilis di indo tanggal 24,id,31,0,@rayayodhaabhinaya,2025-09-23T08:13:58Z,neutral,0.7198684811592102
Haha..habis ini review XIAOMI 17 PRO bang david,id,17,0,@rizkycao,2025-09-23T08:13:20Z,positive,0.5374022722244263
Review pixel lagi dong,id,18,0,@rinasyara6122,2025-09-23T08:11:59Z,neutral,0.47713902592658997
iphone 16 pro desain kamera dan warna nya kayak realme c67 4g 2023,id,27,0,@girimega,2025-09-23T08:07:25Z,neutral,0.6026314496994019
itu karena pengaruh dari iOs gak sih? 17 Pro udh iOs 26,id,31,0,@kresnabayu6535,2025-09-23T07:52:51Z,neutral,0.7753092646598816
Kok iphone 17 pro kok malah mirip xiaomi??? Ada oren oren nya???,id,36,0,@m.ychannels925,2025-09-23T07:41:42Z,negative,0.5796391367912292
Kalau menurutku labuh enak yang berwarna dari pada yang kaca kaca gitu 😢,id,30,0,@fransiskusdeo,2025-09-23T07:35:55Z,negative,0.5843750238418579
"Marketing tetaplah marketing, tak banyak update dari seri sebelumnya selain desain yang malah agak kureng (tergantung selera)😅",id,13,0,@ddrtrip,2025-09-23T07:35:39Z,neutral,0.4901460111141205
bang David coba review realme c71 donk soalnya mau liat review jujur dari bang David,id,13,0,@watieerna314,2025-09-23T07:32:11Z,neutral,0.46761640906333923
"Design simple nya jd hilang di ip 17 pro, aku yakin seri 18 ip bakal balik ke design yg simple..",id,26,0,@nugrohomi6036,2025-09-23T07:30:24Z,negative,0.4686533808708191
Camera iphone 17 bikin ngeselin ngk akan saya beli😂😂😂,id,12,0,@AudriRenngur,2025-09-23T07:22:14Z,negative,0.6252641081809998
Ya Allah tolongin saya cari kerjaan susah tolong dapat kerjaan ya Allah nyari kerjaan di mana lagi ya Allah ya Allah dapat yang kerja yang enak 😭😭😭,id,39,0,@FahriRamadhan-wv3om,2025-09-23T07:21:56Z,negative,0.35471221804618835
Mendingan 16p apa 17p yaa mau upgrade tapi bingung,id,22,0,@fitriyani5968,2025-09-23T07:16:48Z,neutral,0.6913330554962158
"Apa gw doang yg ngrasa ya..kek nya Bang David kurang begitu suka ipn 17 pro warna orange ya,,gw bs liat sih dgn expresi muke nya..",id,40,0,@fairelatharis3610,2025-09-23T07:15:59Z,negative,0.6842281222343445
"""Mamam ni 120hz dri iphone juga"" 😂😂😂😂 
Yg g terima sono adu debat sama bg david 😂😂",id,13,0,@DaveGMY,2025-09-23T07:13:55Z,negative,0.5750746130943298
"awoakwok nunggu sampe tahun 2025 cuma buat bisa ganti tema launcher doang🗿🗿🗿
..",id,18,0,@yusupfikrih,2025-09-23T07:13:38Z,neutral,0.4571588933467865
"Kenapa ya pihak iphone gk bikin warna yg lain kek merah candy ato warna apa gitu keknya bakaln bagus klo ada warna yg candy""",id,30,0,@l.rebyntasatria9691,2025-09-23T07:12:22Z,positive,0.4287721514701843
Itu Iphone 17 Pro kolaborasi sama Ortuseight bang ..,id,13,0,@oppa_jay,2025-09-23T06:44:01Z,neutral,0.6242532730102539
"Di menit2 terakhir pas perbandingan, kamera, kyny apple malah jatohin diri sendiri
Karena perbandingan sm series sebelumnya, update kameranya, di video ini, dari hasilnya, gak terlalu signifikan,,
Masih worth it 16 pro,,

Oke nonton video reviewnya bang David nanti
Ditunggu ya bang,,
Thanks bang 🎉🎉",id,30,0,@AkiraXP_GDX,2025-09-23T06:37:39Z,positive,0.7432041764259338
Iphone 17 series ini apa udah bisa connect ke channel 36-64 wifi 5ghz ?! Mengingat iphone garansi “lokal” susah nya bukan main connect ke channel 36-64. Beda dg iphone garansi inter seamless banget connect nya,id,66,0,@therolland90,2025-09-23T06:24:00Z,negative,0.6178010106086731
"kalo ada duit mending beli seri 16 pro dah, untuk desain 17 pro kurang.",id,22,0,@rezafachri,2025-09-23T06:22:06Z,neutral,0.48675718903541565
Jadi teringat Si Oren Sony Ericsson Walkman gue…😅😅😅,id,18,0,@PakPol-p7d,2025-09-23T06:14:54Z,neutral,0.5331526398658752
"nonton di hp yang menginspirasi desain 17 pm, yap, poco x6 pro🙂‍↕️",id,13,0,@eladrian9856,2025-09-23T06:13:25Z,positive,0.5579071044921875
"Cuma david yang review ipone 17 paling terakhir tp view langsung jutaan,yang lain sampe ke jepang,thailand,singapur dll viewnya rendah semuaa 😂",id,22,0,@Evan121212,2025-09-23T06:12:41Z,negative,0.6514703631401062
Wkwkwkwk tpi sumpah gk pnting2 amat itu tombol airplane mode nya 😅😅😅,id,18,0,@patriciafelita5455,2025-09-23T06:09:41Z,negative,0.35834041237831116
Baru mau beli Iphone 17 Pro Max jadi ragu. apa ke samsung Galaxy Z Fold7 yaa?,id,26,0,@ibnuardani6086,2025-09-23T06:04:44Z,neutral,0.68458491563797
"Oren kali ini emang gak banget, yg saranin warna orens sih gabisa tidur keknya sekarang😂",id,45,0,@IreneSimangunsong,2025-09-23T05:55:39Z,negative,0.8943099975585938
"untuk kamera depan kalo 2 orang ga bisa otomatis landscape bang, coba 3 orang atau 4 orang nanti langsung deh ngebaca dan otomatis landscape",id,49,0,@abuwahabgo,2025-09-23T05:51:17Z,neutral,0.6591306328773499
weh si bang david bilang punya iqbal lemot pake Ip 13 apa lagi yang pake Ip 11 bang wkwkwkwk,id,26,0,@gusti_ms,2025-09-23T05:38:26Z,neutral,0.527620255947113
Kemarin prabowo sama trum fungsinya apa? Hargannya tetep sama hahah,id,12,0,@sappocobain1832,2025-09-23T05:33:37Z,neutral,0.5448464155197144
Di adu 13pro gue kamera nya kalah kayanya 😂,id,22,0,@Jvankabell,2025-09-23T05:30:22Z,negative,0.714824378490448
kapan ya bisa punya iphon 😔😔😭😭😅😅,id,17,0,@dimasDDP,2025-09-23T05:23:45Z,negative,0.5949874520301819
Awal dari inovasi yang terhenti di 3 tahun lalu. Makasi review jujurnya David 👍,id,17,0,@chrisaridita1032,2025-09-23T05:22:32Z,positive,0.7847857475280762
Menurut gue desain 17 pro kureng bngt ribet bngt keliatannya kamera gede manjang bgtu plus logo dbalut kotak pnjng beda warna 😂 jelek ilang elegan nya downgrade lagi materialnya gampang gores 😂 Plus minim upgrade chipset ma kamera doang udh aja AI nya kaga dbenerin ga ada kemajuan tertinggal bngt ma warna orange kaya hp murah 😂😂 jelek dah sumpah orange gt Iphone skarang bagusan ip 17 doang udh lebih rekomend desain bagus simple plus dah 120hz,id,63,0,@andrirosadi3062,2025-09-23T05:09:55Z,negative,0.7405732274055481
Bang tips buat yang mau beli hp iphone di online shop dong,id,40,0,@kelvisaputra1863,2025-09-23T05:08:50Z,neutral,0.7869787812232971
Istri saya 11 pro kok ga lemot ya pake liquid glass ya? Saya 15 juga ga ada lemotnya. Malah lebih smooth,id,35,0,@marshallnmelodia7981,2025-09-23T05:06:12Z,neutral,0.41731396317481995
"16 pro zoom 5x gx ada obat , karna saya pakek bagus bngt",id,22,0,@destadesta3250,2025-09-23T05:00:38Z,positive,0.44881677627563477
Terimakasih gadgetin saya makin yakin tidak akan pilih iPhone 17 pro karna duit nya belum cukup 😂..tetep di j2 prime terbaik 🎉,id,30,0,@andreokta5271,2025-09-23T04:55:22Z,positive,0.6672093272209167
