comment,language,confidence,likes,author,published_at,sentiment,sentiment_confidence
This is so niceeeee❤,en,22,0,@cintiagoman3138,2025-10-13T19:24:45Z,positive,0.9271854162216187
the vibes like tommorowland music Idk why but the beat is so fire 💯🔥😭✨,en,49,1,@_.Ochimeffiy._,2025-10-13T19:20:26Z,positive,0.8450798988342285
how many people got injured in this video😭😭 the people banging their head on random things im sobbing😔,en,26,1,@sugarhasskillissue,2025-10-13T19:04:26Z,negative,0.9249968528747559
Love from iran ❤,en,13,0,@dailyzara,2025-10-13T18:54:07Z,positive,0.7171019315719604
I love this song❤❤❤❤❤,en,27,0,@FlerdaSelmani,2025-10-13T18:42:47Z,positive,0.9156301617622375
So so so so so so beatifull❤,en,24,1,@Jenniefan-Ot4-J,2025-10-13T18:37:44Z,positive,0.8818672895431519
"I loved the whole ending, the dance and everything.",en,27,0,@KatyaCancino,2025-10-13T18:32:01Z,positive,0.8730838298797607
""" I'm with all of my sisters"" there are 4 members of BLACKPINK, they love each other, I love BLACKPINK all over the world!",en,61,12,@braceletbransoletki,2025-10-13T18:25:27Z,positive,0.7340050339698792
Bro this song is so  🔥 come on guys this song is definitely going to win the Grammy,en,80,1,@IlianaWaqa-c8j,2025-10-13T18:24:49Z,positive,0.9098039269447327
"Blinks urges everyone to go to Spotify and play jump and EYES CLOSED. Jump needs to reach 400M million plays, and EYES CLOSED needs to reach 30 million.",en,63,0,@ivannazoedejesus4896,2025-10-13T18:19:22Z,neutral,0.49234524369239807
I love you Blackpink ❤,en,18,0,@NurulKazi-dk6no,2025-10-13T18:00:39Z,positive,0.8595228791236877
I love you ❤❤,en,18,0,@MayssemLolo,2025-10-13T17:53:02Z,positive,0.8894611597061157
LOVE YOU💌💘💝💖💗💓💞💕💟❣❤‍🔥❤🧡💛🫀,en,18,1,@SugdiyonaMirsoatova,2025-10-13T17:52:08Z,positive,0.6954854726791382
So cone up with Me run up uh jump 😅,en,12,0,@ZohrehEzzatvar,2025-10-13T17:47:58Z,neutral,0.5268073081970215
"Hey Jennie, you are my crush.",en,17,0,@biswasrana,2025-10-13T17:45:35Z,positive,0.8367621302604675
Love this song,en,27,0,@ZohrehEzzatvar,2025-10-13T17:45:30Z,positive,0.909582257270813
Blinks?where are you?let's go for 300M,en,17,1,@ZohrehEzzatvar,2025-10-13T17:45:16Z,neutral,0.48456862568855286
So much to learn from this.,en,26,0,@AlinaA-j9l,2025-10-13T17:04:58Z,positive,0.7434477806091309
Hi i am a big fan of bp plz like or reply,en,26,0,@ZoeyaImran,2025-10-13T17:04:29Z,positive,0.6483452320098877
IM NOT THAT EASY TO TAME 🔥🔥🔥🔥,en,13,0,@XSET_markuess,2025-10-13T16:30:34Z,negative,0.4286158084869385
Do you know I played BLACKPINK in hip-hop?,en,13,0,@NourKhaleed,2025-10-13T16:27:05Z,neutral,0.814852774143219
Where is Jen? I want to meet her.,en,22,0,@NourKhaleed,2025-10-13T16:26:44Z,neutral,0.6655135154724121
Now is my favorite song 😍😍😍,en,22,1,@pandamation-5,2025-10-13T16:26:07Z,positive,0.9031816720962524
"I like you jennie
❤❤❤",en,18,3,@user-marianostha,2025-10-13T16:19:41Z,positive,0.8842039108276367
It's obvious that YG doesn't care about Blackpink. It's been 3 months and they still haven't given us a performance video.,en,29,5,@Userr541-f8c,2025-10-13T16:11:09Z,negative,0.8278893828392029
"What happened to u all blinks didn't any of u noticed that the line ""Blackpink in your Area"" was sang at the last of the mv but in every song of bp the line ""Blackpink in your Area"" is always sang at the starting of the song 

Does that mean they are going to 😢😢🥺🥺",en,175,0,@DivyanshiGaur-io1hq,2025-10-13T15:49:54Z,negative,0.5706431269645691
Are you raedy to make the historical moment blinks?? Only 900K more then..😎,en,31,2,@Sharmin-i1h,2025-10-13T15:49:33Z,neutral,0.4476355016231537
"We want a special performance of Blackpink's song Jump, your main asset is Blackpink!!!",en,31,2,@ki3memore,2025-10-13T15:47:03Z,neutral,0.6074991226196289
Whos here after watching Eyes closed by jisoo and zayn MV ?? Everyone please support jisoo for her songs:( she deserves love,en,30,1,@Mylifebetterinold,2025-10-13T15:24:55Z,positive,0.3869853615760803
KEEP ON REIGNING QUEENS OF REAL MUSIC AKA BLACKPINK!!!!!!!!!!111111,en,22,0,@blackpinktallyph,2025-10-13T14:40:26Z,positive,0.8705630302429199
I love you Black pink 💗 🎉❤,en,18,0,@dragomirhristov2892,2025-10-13T14:21:04Z,positive,0.8517772555351257
My girlss proud of them!!!🎀,en,13,2,@Reenasharmasharma-g5e,2025-10-13T13:34:32Z,positive,0.9348405003547668
1:18 Jennie be like : Officer Earl Running,en,13,1,@The_Loser1,2025-10-13T13:06:17Z,neutral,0.8064019680023193
Ahyeon and chiquita and Asa ❤❤❤❤ rap ahyeon danse Asa rap CHIQUITA ❤,en,18,1,@SiwarJawod,2025-10-13T12:26:33Z,positive,0.7191995978355408
"where is the ""blackpink in your area"" 😭",en,22,1,@HARU-sj1no,2025-10-13T12:24:50Z,neutral,0.5177969336509705
"I MADE A ROCK VERSION OF THIS SONG, COME CHECK IT OUT!!!!!:❤❤",en,35,1,@BesideYouBand,2025-10-13T12:14:47Z,positive,0.7309250235557556
remembers me for the techno sound of the 90s. cool,en,35,1,@biglostboy,2025-10-13T11:53:22Z,positive,0.758558988571167
LOVE LOVE LOVE,en,27,1,@Mana-g7p,2025-10-13T11:35:43Z,positive,0.7216218113899231
Me and Blackpink ❤❤,en,13,2,@chandrakarnadi3213,2025-10-13T11:20:10Z,positive,0.7597523331642151
So excited for their comeback in November 😊,en,12,2,@indianpearl4491,2025-10-13T11:01:19Z,positive,0.8964633941650391
Blackpink is just sensational DAMN,en,13,2,@Endemule,2025-10-13T10:20:16Z,positive,0.851441502571106
Bro jisoo is using Google pixel phone imagine if samsung see this 😂,en,18,1,@ShawaizAliS2G,2025-10-13T09:45:45Z,neutral,0.47157949209213257
Why Babymonster get so much new songs and Black Pink get not? This is unfair. 🥺 YG give so much energy to Babymonster and reject Black Pink.,en,53,1,@Leonaliaverse,2025-10-13T09:22:32Z,negative,0.9425187110900879
THIS IS REAL MUSIC THAT'S WAY BETTER THAN GOLDEN NGL,en,31,2,@blackpinktallyph,2025-10-13T09:10:09Z,positive,0.8013991713523865
WE BUMPIN' THAT TO BLACKPINK.,en,13,0,@blackpinktallyph,2025-10-13T08:40:32Z,positive,0.7920534014701843
Jump is that SONG,en,22,1,@blackpink4-i9y,2025-10-13T07:34:40Z,positive,0.5906368494033813
Let’s go for the 300m,en,13,3,@blackpink4-i9y,2025-10-13T07:33:30Z,neutral,0.49791163206100464
l love Blackpinkkk my bias is JEnnieeee,en,22,0,@ORXANİSAYEV-h4g3p,2025-10-13T07:29:07Z,positive,0.7756890058517456
"Guys go vote jisoo as the most beautiful women in the world in nubia magazine

Lisa and Jennie is also there but jisoo deserves as she is the miss korea 
Please vote jisoo she was in 2nd place now 3rd are blinks dead.blackpink Spotify is dead",en,103,1,@sreejang700,2025-10-13T07:21:45Z,negative,0.567166268825531
Lisa the Best,en,18,1,@MariaRojas-l8s,2025-10-13T06:05:00Z,positive,0.856266975402832
Blackpink the best,en,18,1,@LOgjklnbk,2025-10-13T05:50:27Z,positive,0.8799779415130615
Lagunya i like it blackpink fenomenal forever❤❤❤,en,13,0,@Prittaak07,2025-10-13T05:12:23Z,positive,0.8814299702644348
THE BEST SONG,en,27,1,@เณรคําแบกหําท่องยุทธจักร,2025-10-13T05:08:22Z,positive,0.9036052823066711
i love you black pink all members 🍑🥹🌝,en,18,0,@Kim_samiya_-h6p,2025-10-13T04:47:47Z,positive,0.6459562182426453
300M on the way!,en,13,1,@kaiskyie,2025-10-13T04:46:15Z,positive,0.7550042867660522
"I love this music, i am from Perú 
BLACKPINK",en,31,0,@SadithViena,2025-10-12T23:36:18Z,positive,0.832845151424408
❤ l love it,en,13,0,@emilyrobertson4463,2025-10-12T22:36:52Z,positive,0.8374640941619873
"Girls I swear! Im from the Netherlands and if you keep making songs like this I will be a new fan! I wasnt fan but for real this baseline! I know the song is made with a dutch dj so please I beg you, keep making fresh sounds with mayby even a deeper base set!❤",en,130,0,@sannemaria324,2025-10-12T22:22:06Z,positive,0.717195451259613
Blackpink I love you so much you are so kind ❤❤😊🌹♥,en,39,0,@SirineKenniche,2025-10-12T21:37:46Z,positive,0.9047514796257019
"The first Blackpink song I saw was ""how you like that"" Five years ago.. and now in the present I am watching ""jump"" and I'm still blink💞",en,75,3,@ya.i8,2025-10-12T21:01:56Z,positive,0.522259533405304
이 노래가 가능한 한 빨리 10억 장을 돌파하길 바랍니다! I really want this song to reach 1 billion as soon as possible!,en,35,1,@ya.i8,2025-10-12T21:00:08Z,positive,0.7261374592781067
좋아요를 눌러주시면 이 걸작을 다시 게시하게 됩니다. Every like will make me repost this masterpiece✨💃🏻!,en,26,228,@ya.i8,2025-10-12T20:58:34Z,positive,0.8032937049865723
"I MADE A ROCK VERSION OF THIS SONG, COME CHECK IT OUT!!!!!",en,35,0,@BesideYouBand,2025-10-12T20:58:09Z,positive,0.5427403450012207
Still banging my head to this masterpiece,en,22,0,@eff13_,2025-10-12T20:48:44Z,positive,0.8949935436248779
I love jump it is the best,en,40,2,@Emma-zr1hp,2025-10-12T19:53:47Z,positive,0.9231900572776794
"Is anyone there for October 12-13, 2025?",en,13,5,@Alino4ka_top4ik,2025-10-12T17:15:54Z,neutral,0.9000729322433472
I love it,en,13,0,@popikatsiki3500,2025-10-12T17:14:17Z,positive,0.9171798825263977
"Please, take Jump DANCE Practice video. All fans are waiting for it. We want to see them in Iconic styles and want to feel their charisma❤",en,43,2,@ozodbekruzimurodov5275,2025-10-12T17:12:35Z,positive,0.7386749982833862
estas blackpnk o apt estas yo feliz ellos estas no ellos mexico jajaj yo estas mexico no 2024 estas  mexico si hoy no por que yo ver blackpnk yo voy eso yo estas si mexico no,es,87,2,@joseantonioalvarez5591,2025-10-22T19:49:19Z,neutral,0.5453784465789795
mi blackpnk yo estas si,es,17,0,@joseantonioalvarez5591,2025-10-22T19:46:26Z,neutral,0.5181124806404114
Amo essa música,es,19,0,@lilackpop,2025-10-22T18:34:09Z,positive,0.9226117134094238
"Szkoda mi was że jesteście zmuszani przez swoich producentów, i tylko przez wasze ładne buźki",es,14,0,@dr.dreyfus1985,2025-10-22T18:24:16Z,negative,0.9541583061218262
los amores de mi vida,es,13,1,@anonimos-c5z,2025-10-22T15:02:15Z,positive,0.6881078481674194
Blakpink tiene 249M de vistas no miles si no que millones,es,45,1,@ElenaPerez-ev9ld,2025-10-22T14:16:30Z,neutral,0.6541814208030701
Tu  eres muy especial eres la mejor enlo que cantSa eres muy especial,es,34,0,@VíctorCerda-x9u,2025-10-22T08:34:28Z,positive,0.8711934685707092
VUELVEN A SONAR SUS VICES DE 4,es,13,1,@carloshernanlagosmora443,2025-10-22T01:41:18Z,negative,0.7648410201072693
Hermoso son laas vip me encanta en algo que es en lima perú es yo soy y voy a participar en yo soy Kids y las voy a imitar,es,81,2,@mariachacon3955,2025-10-21T23:51:05Z,positive,0.8540091514587402
sincera mente me dio asco lo de la boca y los oidos,es,30,0,@Lia_sistay,2025-10-21T21:45:11Z,negative,0.9502259492874146
"Me encanta esta canción, es una de mis favoritas de echo me encanta blackpink y se que nadie os puede superar con este regreso, sois mis reinas y las reinas del k-pop, mucho animo!!!",es,97,2,@Yirisita22,2025-10-21T20:50:02Z,positive,0.9259718060493469
Se parece a la canción de espice girl,es,36,1,@saras9132,2025-10-21T20:13:21Z,neutral,0.5927320122718811
Me enamoré de la coreana  de astado frente min 1:51,es,41,0,@Danieladelellon,2025-10-21T14:52:49Z,positive,0.8380832076072693
HAY QUE HACER STREAM Q JUMP!,es,13,1,@mariajosemartinezaguera813,2025-10-21T09:24:33Z,neutral,0.5827024579048157
Nosé pero este tema me suena para el mundial,es,36,1,@russianvofficial4208,2025-10-21T04:10:58Z,positive,0.4938798248767853
"Me encanta el video, es refrescante a todo lo que venían haciendo. <3",es,58,1,@Anat2000-z1q,2025-10-21T01:58:30Z,positive,0.9400755167007446
Nuestras ARG-POP criadas a mate y torta fritas con ganas de devorar el continente mooooor,es,35,1,@lucasperalta1046,2025-10-20T16:48:41Z,neutral,0.3973384201526642
Est ce que quelqu'un sait comment écrire un message à blackpink SVP !!! 😢,es,27,0,@Jmjafamilyhuli-m6g,2025-10-20T13:06:14Z,negative,0.6403619050979614
Todo bien pero la parte donde todos están cantando da risa,es,36,0,@DanishaOvgllgs,2025-10-20T02:08:24Z,negative,0.4854113459587097
Yo las conoci por du-dudu en 2018😭🙌 (nose como se llama la musica pero se llamaba asi),es,37,0,@조유리_미아우,2025-10-20T01:58:41Z,neutral,0.732859194278717
Alguien del 19 de octubre de 2025?,es,27,2,@SofíaRenataRodríguez,2025-10-20T00:52:08Z,neutral,0.9006603360176086
Está bien rara parece mi salón todo raro que se ponen chaquetas bien grande y se pone el pantalón hasta las nalgas wey,es,81,0,@TsadeCervantes,2025-10-19T23:20:36Z,negative,0.9333221316337585
Hagamos stream para que alcancen los 500M de vistas ❤🎉,es,27,1,@2DMYLIFEE,2025-10-19T03:44:31Z,positive,0.7087185978889465
Me encanta la cancion😢,es,17,0,@VanessaCortes-c3c,2025-10-18T23:53:40Z,positive,0.7614065408706665
No me escriba en coreano porque no soy de Corea soy venezolana jajaja,es,35,0,@GiannyTorres-e8y,2025-10-18T20:27:12Z,neutral,0.696159839630127
En su poste de todas 😱😱😱😨😨😨,es,13,1,@LauraBenitez-q7r,2025-10-18T19:18:36Z,negative,0.5053789615631104
Por qué jisso está vestida de Merlina???😨😨😨😱😱😱,es,33,1,@LauraBenitez-q7r,2025-10-18T19:18:09Z,negative,0.7172057032585144
Oigan primera vez que escucho esa canción y ya me gustó,es,37,7,@agustinagonzalez4764,2025-10-18T17:23:52Z,positive,0.9037613272666931
"Ya se descontrolo, es mas satanico, el videoclip es lo mismo q bad bony. Nada q ver",es,44,0,@wendimendieta7871,2025-10-18T16:08:34Z,negative,0.9391879439353943
Aguante la música de blackpink,es,28,1,@Blinkporsiempreeee,2025-10-18T08:00:50Z,positive,0.7196364998817444
Jump melhor música de 2025,es,19,0,@miguxz_0,2025-10-17T23:42:59Z,positive,0.8413556814193726
"Te amo BLACKPINK, yo quiero conocerte en vida real, pero no puedo, mamá dice que eso es suma cosa, pero yo las amo y mi amiga también, pues mis dos, entonces te mando un beso",es,105,0,@karenjohannajimenezmelo8991,2025-10-17T23:40:27Z,positive,0.4571349322795868
La de negro 🫦🫦🫦🖤🩷,es,18,0,@white_sweets20,2025-10-17T22:55:02Z,neutral,0.46441391110420227
Entonces fue de aquí que salió la canción de la Sister Hong,es,75,2,@TrabajoOficina-c1j,2025-10-17T18:12:31Z,neutral,0.8110328912734985
No sou just no vou da tiro fuca del no to com el no    some fakes del no ant mato el,es,81,1,@LindamarMartinsdaSilva,2025-10-17T16:42:23Z,negative,0.5434617400169373
Müzik güzel ama bence danslar saçma😅😅😅🩷🖤,es,20,1,@kiraztv8909,2025-10-17T15:45:07Z,negative,0.8031184077262878
"Que pense les BLACKPINK des insultes personnelles sur le web a des millions d'exemplaires qui concerne ma maladie pour laquelle je vais être hospitalisé a vie , que pense Rosé qui a connu Une maladie grave que pense Lisa 
 Jenny qui a accueilli Ruka  et Jisoo qui a aidé a'la production d'images et au piratage des lignes informatiques 
Pas d'avis juste une réflexion  c'est seulement penser cela va de soi ,en un mot le sentiment face a inhumain pas d'avis pasde,mot  simplement réfléchir à ce processus de pensée Ne réagissez pas je vous,le demande la pensée de Rosé et Lisa importent Merci à vous de votre compréhension",es,227,4,@Jean-philippe-g3w,2025-10-17T11:03:55Z,negative,0.5511825680732727
Alguien que able español,es,19,0,@IvannaAlarcon-m3j,2025-10-17T02:57:16Z,neutral,0.7692729830741882
esta cansion es la mejor,es,31,0,@samuelpadillalopez9524,2025-10-17T00:35:32Z,positive,0.9024162888526917
La peor canción del mundo,es,28,0,@ValentinaAntonella-j5b,2025-10-16T22:39:02Z,negative,0.9404221773147583
Soy blink y me encanta esta música🖤🩷,es,27,0,@ShelbyServin,2025-10-16T18:35:10Z,positive,0.9162009954452515
"Solo vengo a decir que no soy fan del kpop, solo escucho alguna que otra canción pero mi cantante favorito (ZAYN) colaboro con jisoo y ahora me está gustando jajaja esta preciosa y sus canciones 100/10",es,106,3,@Dreamsofmarie,2025-10-16T15:59:31Z,positive,0.8533956408500671
epico a repetirlo 1000 veces mas 😅😅,es,13,2,@nicogg8279,2025-10-16T00:02:01Z,positive,0.7953023314476013
Es ree linda la cancion la amo❤❤,es,44,1,@LudmilaPinto-m3w,2025-10-15T20:33:47Z,positive,0.9327074885368347
Amo.esta.cancion❤❤❤🎉🎉🎉,es,22,1,@LuzdellyMosqueratunubula,2025-10-15T15:01:19Z,positive,0.9228171110153198
Bosss que tema por un momento me sentí en un rave jsj,es,39,0,@didierhurtado687,2025-10-15T05:52:07Z,neutral,0.43263477087020874
Me duele que no allá empezado en Blackpink and you área,es,46,2,@RosaReyes-f5w,2025-10-15T05:06:54Z,negative,0.8910652995109558
"muy loco , bengo de mexico🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃🙃😋😘😘😘",es,13,4,@LiaEkArteaga,2025-10-15T04:36:36Z,positive,0.39606210589408875
"Mis niñas hermosas las amo!!! ❤❤❤❤, como siempre rompiendola y triunfando!!!",es,27,5,@enriquealda6445,2025-10-15T03:39:38Z,positive,0.9388535022735596
Blackpik ❤❤❤ a que te refieres en,es,21,0,@estilovidaferancho,2025-10-15T02:29:57Z,neutral,0.5055927634239197
😊  T JURO QUE NO ME GUSTA,es,22,0,@loretorojas4893,2025-10-14T22:30:35Z,negative,0.8759831190109253
esta música no justa es la peor,es,46,0,@JoseManuelMendietaDiaz,2025-10-14T17:40:19Z,negative,0.961162805557251
Jump mi canción favorita Blink por siempre las quiero Blackpink,es,18,4,@NoemiCruz-i2w,2025-10-14T17:33:57Z,positive,0.7520892024040222
"2:24 -> uçuyorlar bunlar len çok güzel çekmişsiniz ben türküm ve 6 senedir blinkim❤❤❤❤❤(영상을 아주 잘 찍어주셨어요, 저도 터키인이고 6년 동안 깜빡였어요, 터키인들은 당신을 정말 사랑해요, 블랙핑크❤❤❤)",es,30,0,@JENLİSA-g3s,2025-10-14T16:25:35Z,positive,0.8915016651153564
Ojalá blackpink viniera a Costa Rica,es,14,1,@KarenVillanueva-m3s,2025-10-14T14:22:03Z,neutral,0.5733617544174194
"¿Cuántos efectos quieres?, BP: Sí... hahahah🤣",es,30,0,@solraC___,2025-10-14T13:19:12Z,neutral,0.6708895564079285
"No conocía este grupo, un día por casualidad escuche parte de esta canción en la radio y me llamó la atención. Busqué y  ahora no puedo parar de escucharla, buenísima!",es,157,1,@yaizascarlet1960,2025-10-14T09:58:27Z,positive,0.9155862927436829
Te amo jisoo.,es,13,1,@sharonirais,2025-10-14T02:11:20Z,positive,0.8298763632774353
Primo dónde estás,es,20,0,@xxxtentation-v5y4d,2025-10-13T23:59:21Z,neutral,0.7396596670150757
No se qué decir,es,23,0,@xxxtentation-v5y4d,2025-10-13T23:59:00Z,negative,0.6311770677566528
"Ya lo escuché, ya borrenlo.",es,14,1,@user-qz7bo1ss7r,2025-10-13T21:32:35Z,negative,0.7945335507392883
Me encanta lisa su parte es adictiva 💞,es,13,1,@JuanSerna-z1h,2025-10-13T18:46:51Z,positive,0.9361560344696045
Que es está mierda ? 😐😐😐😐,es,28,0,@luisalexander7614,2025-10-13T18:34:19Z,negative,0.9430137276649475
Ya nueve años desde cuando si ayer sacaron boombayah 😢,es,23,1,@Adriana-c1m1q,2025-10-13T18:22:52Z,negative,0.817706823348999
Como pasa el tiempo.,es,13,0,@Adriana-c1m1q,2025-10-13T18:21:50Z,neutral,0.5369492173194885
Las amoooooooooooooo lisa es mi favorita,es,13,1,@TomyRobles-u9k,2025-10-13T14:42:21Z,positive,0.9162551164627075
Blackpink é muito  topp amo a jennie,es,23,1,@JackelineJak-x8d,2025-10-13T13:06:29Z,positive,0.9191204309463501
"LA PAREJA PERFECTA PARA MI 😍 LOS DOS QUE MAS GUAPOS SE ME HACEN DE CADA AGRUPACIÓN, SIMPLEMENTE ME ENCANTA 👌",es,71,1,@cinthiagarcia6850,2025-10-13T12:19:05Z,positive,0.9330146908760071
La mejor canción,es,23,0,@rominamoreno145,2025-10-12T23:18:24Z,positive,0.923570990562439
Me encanta no puedo olvidar la canción en el concierto,es,45,0,@sarakalejandramunozayala3699,2025-10-12T22:57:16Z,positive,0.8851062059402466
Aunque ninguno pueda superar al original es increíble lo que han hecho con este cover!!!! ❤❤❤,es,41,0,@kikearroyo5177,2025-10-12T14:05:36Z,positive,0.9182426929473877
"Lütfen yayınlanacak albüm EP değil, full olsun 😓",es,20,1,@luv2ur,2025-10-12T10:39:42Z,negative,0.5633890628814697
NO blackpink i love you plss jisoo jennie rosé lisa,es,19,0,@InesAbdelli-d3i,2025-10-12T09:15:50Z,neutral,0.40800678730010986
Ame con locura el mv,es,18,0,@GertrudisSalas,2025-10-12T04:02:34Z,positive,0.9226958155632019
"Cuál integrante te gusta 🤔
Jisoo like 
Rose subscríbete 
Lisa compartes 
Jennie comentas",es,24,2,@terriuca,2025-10-12T02:07:34Z,neutral,0.8308735489845276
"Blackpink no es solo una canción,sino una revolución para el K-pop y el poder femenino (sorry hombres Pero también los hombres xd)",es,87,0,@iarabarrionuevo6253,2025-10-11T20:43:41Z,neutral,0.4247804582118988
Nos quedamos con los de las cosas para la casa del tío que me había avisado ayer en qué horario se fue y que se le hizo de comer al niño en su cuarto pero se,es,144,1,@karlaramirez9056,2025-10-11T19:42:50Z,neutral,0.7260310053825378
Me encanta el ritmo 🖤🩷🖤🩷,es,13,0,@DlJmz-p2t,2025-10-11T17:48:45Z,positive,0.9148300290107727
7 años les toco hacer una cancion xD,es,14,0,@mauriciogonzalezts,2025-10-11T17:47:00Z,neutral,0.5621534585952759
Yen a une elle ressemble a la fille de squid game,es,26,1,@saida3588,2025-10-11T13:35:10Z,negative,0.43735209107398987
"ho appena finito la blackpink house e ora mi rendo conto di quanto sono cambiate e mi mancano il loro stile di vita insieme e i loro viaggi , ora mi sembrano piu separate e questo mi rattrista molto perhe le ho sempre adorate e ora sembrano sempre piu distanti . Pero quando le vedo insieme mi scappa sempre un sorriso e penso a tutto quello che hanno fatto insieme ,e a volte purtroppo penso che tutto ha un inizio e una fine , non so perche penso a questo e non penso che ora sono sempre unite .Ma la mia mente  immagina cose che magari non accaderanno mai e poi  mi cade sempre qualche lacrima .
tutti i viaggi e le esperienze che avete fatto le ho amate vi prego non separatevi mai , mi manca vedervi in un viaggio insieme e sorridenti , vi amo ❤❤💗💗🥲🥲😓😓",es,83,2,@SilviaToti-gs3ij,2025-10-11T13:28:26Z,positive,0.37353086471557617
Que padre es esa  cancion de jump,es,31,0,@ValeriaRodríguez-n2s,2025-10-11T04:18:27Z,positive,0.9124821424484253
Antes no me gustaba ahora lo amo (k-pop)  solo jump,es,30,0,@amparobenavideshoyos-2214,2025-10-11T03:11:35Z,positive,0.7775018811225891
Vamos por los 6 millones de likes,es,13,2,@BLACKPINK90900,2025-10-11T02:50:44Z,positive,0.4906066358089447
Hola yo soy de México las amo mucho❤❤,es,32,0,@GerardoHilario-f1d,2025-10-11T01:32:02Z,positive,0.801246166229248
"El peinado de Rosie es tan lindo,le queda bello ❤",es,27,0,@sofiaoviedo2780,2025-10-10T23:23:40Z,positive,0.9223035573959351
"Esta canción alegra el dia
❤❤❤❤😊😊😊😊😊",es,28,0,@hiltonascon8973,2025-10-10T21:00:50Z,positive,0.9307629466056824
Amo a misss patronas diosasss divasss,es,13,0,@ivanarearte6566,2025-10-10T17:31:30Z,positive,0.9080314636230469
Kája bleckpink dududu Kája somenthing just like ist Coldplay 🖐️,es,20,0,@KarelKukla-p7n,2025-10-10T16:53:21Z,positive,0.43413570523262024
BLACKPİNK JUMP 300 MİLLİON?(TÜRKÜM),es,24,3,@JENNSİERS,2025-10-10T15:44:54Z,neutral,0.6760981678962708
Extraño a blackpink,es,14,0,@asleyanchundia3042,2025-10-10T15:08:28Z,negative,0.7145004868507385
En un cumplido mi camida favorita es la empanada,es,30,2,@nataliacastanolledo6417,2025-10-10T15:04:01Z,neutral,0.47760605812072754
Cada vez que escucho jum me dan ganas de comer enpanadilla que una empanada 🥟 y me da la sensación de que uele ha enpanadilla,es,76,2,@nataliacastanolledo6417,2025-10-10T15:03:23Z,positive,0.41331133246421814
Ella tan bonita se escucha mucho la diferencia de su inglés eres perfecta jiso,es,32,0,@carloslopezlopez8531,2025-10-10T14:35:00Z,positive,0.893709659576416
Pongan corazon🖤🩷 si aman a blackpink,es,13,2,@barbijisoo,2025-10-10T12:27:22Z,neutral,0.5973690748214722
"OMG, ESTÁ BRUTAL LA CANCIÓN, EL VÍDEO Y JISOO ES TODO LO QUE ESTÁ BIEN !! 🥹😍😍",es,97,0,@WandaSilvaJimenez-zs5jg,2025-10-10T11:47:30Z,positive,0.9240293502807617
La que tiene fleco se me hace guapísima 😳,es,36,1,@JuanSerna-z1h,2025-10-10T07:13:25Z,positive,0.8513922691345215
"Que hermosa canción ❤
Hace mucho que no escuchaba algo así 🥺La combinación de sus voces Woow💗",es,84,14,@PaulinaSanchezcampos,2025-10-10T06:35:30Z,positive,0.9292688965797424
Dos de los integrantes de las bandas más legendarias e influyentes de este siglo lograron juntar a dos de los fandoms más grandes capaces de romper el internet y sacudir toda la industria,es,91,4,@SebastianHermosilloolvera,2025-10-10T05:42:11Z,positive,0.8629336953163147
"Ayyyy me encanto, y jisoo se ve hernisisima ❤❤❤❤",es,12,1,@taniamos10,2025-10-10T04:38:41Z,positive,0.9321128129959106
Alguien después de eyes closed?,es,19,4,@a_sooyaaa,2025-10-10T04:16:06Z,neutral,0.8812299966812134
Tan solo tengo 10 años y me encanta blakpink,es,22,0,@claudiapinon6294,2025-10-10T03:31:34Z,positive,0.8013466596603394
llegue por princesa alba y el programa fiebre de baile chile,es,26,1,@Panchoconglamourofficial,2025-10-10T00:57:42Z,neutral,0.4848707914352417
Soy yo o blackpink las están hackeando porque ayer tenían 338 y ahora tienen 236???,es,28,1,@victoria-h9o4w,2025-10-09T12:48:00Z,negative,0.7835884094238281
Burası en güzel 2:59,es,14,0,@MeryemKorkmaz-b7v7m,2025-10-09T12:47:03Z,positive,0.8346881866455078
Mola¡¡¡,es,30,0,@KAZLUK,2025-10-09T10:00:31Z,positive,0.3424486815929413
Son las mismas?? No reconozco a ninguna 😅,es,13,0,@gatajungla,2025-10-09T05:27:47Z,neutral,0.7159697413444519
por favor mas cuidado con los movimientos chicos cuiden sus cuellos,es,22,4,@XRodrigoX76,2025-10-09T02:18:46Z,neutral,0.4825897216796875
por blink deje de ser fan de este grupo,es,22,1,@MARIELSEMORILE,2025-10-08T23:15:02Z,negative,0.8631104826927185
Muy bonita la canción,es,23,1,@Gilberto-y8x,2025-10-08T21:50:19Z,positive,0.9183176755905151
Blinks apoyemos a Jisoo y hagamos la canción viral para que podamos conseguir muchis streams y visualizaciones. Tenemos que conseguir que todas las pinks tengan 1B en una canción en youtube y en SPOTIFY. Falta Jisoo así que hagamos a la canción viral.,es,135,0,@ramia.bpbts5,2025-10-08T17:50:14Z,neutral,0.4595925509929657
"pobre gente, despues les va a doler la cabesa🤣",es,13,0,@AnaSofiaAguilarGuevara,2025-10-08T16:25:58Z,negative,0.9107275605201721
"Está canción la escuche en vivo el viernes, cuando fue invitada de haash en Querétaro y me encantó ❤😊",es,87,1,@IsabelOlvera-ux4so,2025-10-08T06:06:53Z,positive,0.8395191431045532
Me quedé dormido a medio vídeo,es,28,0,@brandonhernandezadame8570,2025-10-08T02:30:54Z,negative,0.78223717212677
