comment,language,confidence,likes,author,published_at,sentiment,sentiment_confidence
It's so lovely song❤❤❤❤,en,17,1,@RakhiSingh-r7t,2025-10-14T17:04:50Z,positive,0.9280696511268616
I think this comment will get 0 likes😢,en,13,3,@MSh-px3jl,2025-10-14T16:32:22Z,negative,0.8590879440307617
For every like I Will Listen to this performance again ❤.😊,en,35,0,@luisguzman-y2d,2025-10-14T16:13:10Z,positive,0.8776897192001343
Why it's similler to kingkong?,en,13,0,@user-F4_T.R.K.M-G,2025-10-14T16:08:55Z,negative,0.8297548890113831
ATTENTION BLINKS ‼️ LET'S GET THIS MV TO 500 MILLION BEFORE NOVEMBER MINI ALBUM C'MON STREAM HARD Y'ALL LET'S GO,en,18,15,@theextrokidd,2025-10-14T15:52:19Z,positive,0.5920412540435791
2:04 something is very off abt this mv specially their facial expressions in specifically this part of the mv watch it u will get my point,en,61,0,@GojoSatura-x7j,2025-10-14T15:34:16Z,negative,0.8017356991767883
"Blinks -Blackpink new mini album is coming 🎉🎉
Meanwhile yg-
Jump japanese version 
JUMP LIVE VERSION
JUMP chinese version 
😂😂😂😂
(IMO)What yg  plan is",en,18,1,@JennieNini_143,2025-10-14T15:07:34Z,neutral,0.4954379200935364
this is sauter,en,18,1,@dream_offi2081,2025-10-14T14:58:26Z,negative,0.5139894485473633
"😮😮Wow Jisoo’s so pretty, her visual’s too unreal",en,12,1,@ASS-pt4xs,2025-10-14T14:43:39Z,positive,0.9107357859611511
"the way they keep saying""blackpink in your area"" in every song I LOVE IT BLINK AS ALWAYS!!!",en,47,1,@laraandzarachannel4444,2025-10-14T14:26:58Z,positive,0.8799017071723938
Why the opinion looks like treasure kingkon MV,en,18,0,@naisha.BABYMON,2025-10-14T14:24:00Z,negative,0.442987322807312
I love you,en,18,0,@YeeXuanLim,2025-10-14T13:53:38Z,positive,0.7866938710212708
Love you blackpink ❤❤❤❤❤,en,18,1,@ericastravato3048,2025-10-14T13:43:23Z,positive,0.8579286336898804
I love you❤😊😊❤🎉🎉❤❤I love you❤❤,en,36,1,@SaraHazem-q4z,2025-10-14T13:24:47Z,positive,0.9111754894256592
The decision to debut this at the concert was qenius.It's a hype song perfect for big crowds and clubs. BLACKPINK really is the revolution!!,en,92,19,@LusoeMalay-h9r,2025-10-14T13:02:14Z,positive,0.909719705581665
look the entry of jump song  same like babymonster`s we go up song,en,45,0,@хилола-р1н,2025-10-14T12:05:29Z,neutral,0.5623705983161926
I Love the low budget videos with an amazing songgg,en,30,0,@antonellasallorenzo367,2025-10-14T12:03:00Z,positive,0.9131473302841187
love from India Assam ❤💋 This group is my favorite among all the girls groups 🎀💗 i am not kidding 😊사랑해요 🌷🌀,en,44,0,@sunainatanti-vp3sg,2025-10-14T11:51:39Z,positive,0.8018500208854675
"i hope this song until all country, i hope this is song never old",en,45,0,@PartiKeren,2025-10-14T11:48:53Z,positive,0.6647247076034546
"""Jump"" is truly a demonstration of BlackPink's power, just like ""Spice Up Your Life"" was at the time, aptly and intelligently referenced in this song {I’m grateful for that, to the BP}.
Replicating what the Spice Girls did seems impossible, but the four Korean girls have managed to stake their claim and ""speak out,"" telling the world that they've arrived and are here to make their mark.",en,188,1,@denispirola,2025-10-14T11:34:55Z,positive,0.44673988223075867
ATTENDANCE CHECK FOR BLINKS! HAVE YOU SUPPORTED OUR QUEENS TODAY? <3<3<3<3<3,en,17,0,@blackpinktallyph,2025-10-14T11:33:35Z,positive,0.837099552154541
Love you Black pink,en,18,1,@lewispaing1090,2025-10-14T10:03:23Z,positive,0.7987483143806458
One of those songs that makes you stare at the ceiling and rethink your life.,en,44,0,@GrooveGurus-q6n,2025-10-14T09:43:26Z,positive,0.7001529335975647
BLACKPINK IS THE REVOLUTION,en,18,0,@blackpink4-i9y,2025-10-14T09:19:18Z,positive,0.7266485095024109
BLACKPINK IS THE REVOLUTION,en,18,1,@blackpink4-i9y,2025-10-14T09:19:14Z,positive,0.7266485095024109
BLACKPINK IS THE REVOLUTION,en,18,1,@blackpink4-i9y,2025-10-14T09:19:07Z,positive,0.7266485095024109
BLACKPINK IS THE REVOLUTION,en,18,0,@blackpink4-i9y,2025-10-14T09:19:00Z,positive,0.7266485095024109
BLACKPINK IS THE REVOLUTION,en,18,0,@blackpink4-i9y,2025-10-14T09:18:56Z,positive,0.7266485095024109
BLACKPINK IS THE REVOLUTION,en,18,0,@blackpink4-i9y,2025-10-14T09:18:53Z,positive,0.7266485095024109
BLACKPINK IS THE REVOLUTION,en,18,0,@blackpink4-i9y,2025-10-14T09:18:49Z,positive,0.7266485095024109
BLACKPINK IS THE REVOLUTION,en,18,0,@blackpink4-i9y,2025-10-14T09:18:45Z,positive,0.7266485095024109
BLACKPINK IS THE REVOLUTION,en,18,0,@blackpink4-i9y,2025-10-14T09:18:42Z,positive,0.7266485095024109
BLACKPINK IS THE REVOLUTION,en,18,0,@blackpink4-i9y,2025-10-14T09:18:37Z,positive,0.7266485095024109
BLACKPINK IS THE REVOLUTION,en,18,0,@blackpink4-i9y,2025-10-14T09:18:33Z,positive,0.7266485095024109
BLACKPINK IS THE REVOLUTION,en,18,0,@blackpink4-i9y,2025-10-14T09:18:30Z,positive,0.7266485095024109
BLACKPINK IS THE REVOLUTION,en,18,0,@blackpink4-i9y,2025-10-14T09:18:26Z,positive,0.7266485095024109
BLACKPINK IS THE REVOLUTION,en,18,0,@blackpink4-i9y,2025-10-14T09:18:22Z,positive,0.7266485095024109
BLACKPINK IS THE REVOLUTION,en,18,0,@blackpink4-i9y,2025-10-14T09:18:19Z,positive,0.7266485095024109
BLACKPINK IS THE REVOLUTION,en,18,0,@blackpink4-i9y,2025-10-14T09:18:15Z,positive,0.7266485095024109
BLACKPINK IS THE REVOLUTION,en,18,0,@blackpink4-i9y,2025-10-14T09:18:11Z,positive,0.7266485095024109
BLACKPINK IS THE REVOLUTION,en,18,0,@blackpink4-i9y,2025-10-14T09:18:07Z,positive,0.7266485095024109
BLACKPINK IS THE REVOLUTION,en,18,0,@blackpink4-i9y,2025-10-14T09:18:03Z,positive,0.7266485095024109
BLACKPINK IS THE REVOLUTION,en,18,0,@blackpink4-i9y,2025-10-14T09:17:59Z,positive,0.7266485095024109
BLACKPINK IS THE REVOLUTION,en,18,0,@blackpink4-i9y,2025-10-14T09:17:54Z,positive,0.7266485095024109
Best Song ever ❤❤❤❤,en,18,2,@Huseyn-hg6bo,2025-10-14T08:59:10Z,positive,0.9275195002555847
Black pink is number one in our wearts,en,13,0,@monthipa9375,2025-10-14T07:00:44Z,positive,0.5826682448387146
"I really sense JiSoo's personality and values actually align with the authentic Zayn...Zayn is shy and private like JiSoo - modest...
They actually would make a solid, long term relationship despite being from different cultures because their essence and energy vibe at the same level...

My hunch - something long term will happen but in a very private and mature way ...she will be a great mother and if they have kids together, he will be a terrific father...",en,157,1,@langly-s5q,2025-10-14T06:15:28Z,positive,0.6329872608184814
who is the Best❤ 😊 Black Pink 🎉🎉🎉  1 B veiws😊😊😊,en,27,1,@Vansh_Piece,2025-10-14T05:28:46Z,positive,0.8784224987030029
@2:40 they should've made a full song with this edm beat...just saying,en,34,0,@r0ck.fr3sh,2025-10-14T05:25:42Z,negative,0.4605439007282257
The queens of kpop are back!,en,22,1,@neslihandemirtas9056,2025-10-14T04:36:33Z,positive,0.8629788160324097
"What..?? WHAT?!! JUMPPP!!! That was so freaking cool!!!! 🔊🔊 One of the greatest MV's I've ever seen certainly, 🖤BLΛƆKPIИK💗you are so cool can't wait to see you hit 100 mil ✮😎✮",en,69,1,@andrewmangano3618,2025-10-14T03:59:59Z,positive,0.9100111126899719
how are they not at 100 mil,en,12,0,@user-gi4rj8xb9s,2025-10-14T02:17:54Z,negative,0.5288748145103455
my queen l love yall,en,13,0,@chahanabista2767,2025-10-14T01:18:11Z,positive,0.8791524171829224
I love you ❤️💕😘 ❤❤🎉🎉🎉,en,18,0,@HdkMint,2025-10-14T00:18:15Z,positive,0.888335108757019
Omg I loved this piece of art😍,en,18,2,@Almar-l1z,2025-10-13T22:15:29Z,positive,0.937322735786438
BLACKPİNK I love youuuu Im turkishhhh pleaseee heart YOU ARE SO BEAUTİFULL🤍💋,en,26,3,@AysimaKaplanoğlu,2025-10-13T20:55:55Z,positive,0.8755419850349426
Jump is the best😭❤,en,27,0,@thenutdil,2025-10-13T20:09:35Z,positive,0.9165881872177124
"Blackpink, you were a part of my life, you were my reason for living, I love you so much, please be together, form a group together, don't be apart, don't break up, please I couldn't come to your concerts because I live in Türkiye, this was my only dream, I want to be an idol, my family gets angry and makes fun of me, please don't break up, we love you so much, girls, I'm proud of you, I know you won't answer. 😢",en,199,2,@Güneşmisimmmişte,2025-10-13T19:31:35Z,positive,0.5077126622200012
This is so niceeeee❤,en,22,0,@cintiagoman3138,2025-10-13T19:24:45Z,positive,0.9271854162216187
the vibes like tommorowland music Idk why but the beat is so fire 💯🔥😭✨,en,49,1,@_.Ochimeffiy._,2025-10-13T19:20:26Z,positive,0.8450798988342285
how many people got injured in this video😭😭 the people banging their head on random things im sobbing😔,en,26,1,@sugarhasskillissue,2025-10-13T19:04:26Z,negative,0.9249968528747559
Love from iran ❤,en,13,0,@dailyzara,2025-10-13T18:54:07Z,positive,0.7171019315719604
I love this song❤❤❤❤❤,en,27,0,@FlerdaSelmani,2025-10-13T18:42:47Z,positive,0.9156301617622375
So so so so so so beatifull❤,en,24,1,@Jenniefan-Ot4-J,2025-10-13T18:37:44Z,positive,0.8818672895431519
"I loved the whole ending, the dance and everything.",en,27,0,@KatyaCancino,2025-10-13T18:32:01Z,positive,0.8730838298797607
""" I'm with all of my sisters"" there are 4 members of BLACKPINK, they love each other, I love BLACKPINK all over the world!",en,61,12,@braceletbransoletki,2025-10-13T18:25:27Z,positive,0.7340050339698792
Bro this song is so  🔥 come on guys this song is definitely going to win the Grammy,en,80,1,@IlianaWaqa-c8j,2025-10-13T18:24:49Z,positive,0.9098039269447327
"Blinks urges everyone to go to Spotify and play jump and EYES CLOSED. Jump needs to reach 400M million plays, and EYES CLOSED needs to reach 30 million.",en,63,0,@ivannazoedejesus4896,2025-10-13T18:19:22Z,neutral,0.49234524369239807
I love you Blackpink ❤,en,18,0,@NurulKazi-dk6no,2025-10-13T18:00:39Z,positive,0.8595228791236877
I love you ❤❤,en,18,0,@MayssemLolo,2025-10-13T17:53:02Z,positive,0.8894611597061157
LOVE YOU💌💘💝💖💗💓💞💕💟❣❤‍🔥❤🧡💛🫀,en,18,1,@SugdiyonaMirsoatova,2025-10-13T17:52:08Z,positive,0.6954854726791382
So cone up with Me run up uh jump 😅,en,12,0,@ZohrehEzzatvar,2025-10-13T17:47:58Z,neutral,0.5268073081970215
"Hey Jennie, you are my crush.",en,17,0,@biswasrana,2025-10-13T17:45:35Z,positive,0.8367621302604675
Love this song,en,27,0,@ZohrehEzzatvar,2025-10-13T17:45:30Z,positive,0.909582257270813
Blinks?where are you?let's go for 300M,en,17,1,@ZohrehEzzatvar,2025-10-13T17:45:16Z,neutral,0.48456862568855286
So much to learn from this.,en,26,0,@AlinaA-j9l,2025-10-13T17:04:58Z,positive,0.7434477806091309
Hi i am a big fan of bp plz like or reply,en,26,0,@ZoeyaImran,2025-10-13T17:04:29Z,positive,0.6483452320098877
IM NOT THAT EASY TO TAME 🔥🔥🔥🔥,en,13,0,@XSET_markuess,2025-10-13T16:30:34Z,negative,0.4286158084869385
Do you know I played BLACKPINK in hip-hop?,en,13,0,@NourKhaleed,2025-10-13T16:27:05Z,neutral,0.814852774143219
Where is Jen? I want to meet her.,en,22,0,@NourKhaleed,2025-10-13T16:26:44Z,neutral,0.6655135154724121
Now is my favorite song 😍😍😍,en,22,1,@pandamation-5,2025-10-13T16:26:07Z,positive,0.9031816720962524
"I like you jennie
❤❤❤",en,18,3,@user-marianostha,2025-10-13T16:19:41Z,positive,0.8842039108276367
It's obvious that YG doesn't care about Blackpink. It's been 3 months and they still haven't given us a performance video.,en,29,5,@Userr541-f8c,2025-10-13T16:11:09Z,negative,0.8278893828392029
"What happened to u all blinks didn't any of u noticed that the line ""Blackpink in your Area"" was sang at the last of the mv but in every song of bp the line ""Blackpink in your Area"" is always sang at the starting of the song 

Does that mean they are going to 😢😢🥺🥺",en,175,0,@DivyanshiGaur-io1hq,2025-10-13T15:49:54Z,negative,0.5706431269645691
Are you raedy to make the historical moment blinks?? Only 900K more then..😎,en,31,2,@Sharmin-i1h,2025-10-13T15:49:33Z,neutral,0.4476355016231537
"We want a special performance of Blackpink's song Jump, your main asset is Blackpink!!!",en,31,2,@ki3memore,2025-10-13T15:47:03Z,neutral,0.6074991226196289
Whos here after watching Eyes closed by jisoo and zayn MV ?? Everyone please support jisoo for her songs:( she deserves love,en,30,1,@Mylifebetterinold,2025-10-13T15:24:55Z,positive,0.3869853615760803
KEEP ON REIGNING QUEENS OF REAL MUSIC AKA BLACKPINK!!!!!!!!!!111111,en,22,0,@blackpinktallyph,2025-10-13T14:40:26Z,positive,0.8705630302429199
I love you Black pink 💗 🎉❤,en,18,0,@dragomirhristov2892,2025-10-13T14:21:04Z,positive,0.8517772555351257
My girlss proud of them!!!🎀,en,13,2,@Reenasharmasharma-g5e,2025-10-13T13:34:32Z,positive,0.9348405003547668
1:18 Jennie be like : Officer Earl Running,en,13,1,@The_Loser1,2025-10-13T13:06:17Z,neutral,0.8064019680023193
Ahyeon and chiquita and Asa ❤❤❤❤ rap ahyeon danse Asa rap CHIQUITA ❤,en,18,1,@SiwarJawod,2025-10-13T12:26:33Z,positive,0.7191995978355408
"where is the ""blackpink in your area"" 😭",en,22,1,@HARU-sj1no,2025-10-13T12:24:50Z,neutral,0.5177969336509705
"I MADE A ROCK VERSION OF THIS SONG, COME CHECK IT OUT!!!!!:❤❤",en,35,1,@BesideYouBand,2025-10-13T12:14:47Z,positive,0.7309250235557556
remembers me for the techno sound of the 90s. cool,en,35,1,@biglostboy,2025-10-13T11:53:22Z,positive,0.758558988571167
LOVE LOVE LOVE,en,27,1,@Mana-g7p,2025-10-13T11:35:43Z,positive,0.7216218113899231
Me and Blackpink ❤❤,en,13,2,@chandrakarnadi3213,2025-10-13T11:20:10Z,positive,0.7597523331642151
So excited for their comeback in November 😊,en,12,2,@indianpearl4491,2025-10-13T11:01:19Z,positive,0.8964633941650391
Blackpink is just sensational DAMN,en,13,2,@Endemule,2025-10-13T10:20:16Z,positive,0.851441502571106
Bro jisoo is using Google pixel phone imagine if samsung see this 😂,en,18,1,@ShawaizAliS2G,2025-10-13T09:45:45Z,neutral,0.47157949209213257
Why Babymonster get so much new songs and Black Pink get not? This is unfair. 🥺 YG give so much energy to Babymonster and reject Black Pink.,en,53,1,@Leonaliaverse,2025-10-13T09:22:32Z,negative,0.9425187110900879
THIS IS REAL MUSIC THAT'S WAY BETTER THAN GOLDEN NGL,en,31,2,@blackpinktallyph,2025-10-13T09:10:09Z,positive,0.8013991713523865
WE BUMPIN' THAT TO BLACKPINK.,en,13,0,@blackpinktallyph,2025-10-13T08:40:32Z,positive,0.7920534014701843
Jump is that SONG,en,22,1,@blackpink4-i9y,2025-10-13T07:34:40Z,positive,0.5906368494033813
Let’s go for the 300m,en,13,3,@blackpink4-i9y,2025-10-13T07:33:30Z,neutral,0.49791163206100464
l love Blackpinkkk my bias is JEnnieeee,en,22,0,@ORXANİSAYEV-h4g3p,2025-10-13T07:29:07Z,positive,0.7756890058517456
"Guys go vote jisoo as the most beautiful women in the world in nubia magazine

Lisa and Jennie is also there but jisoo deserves as she is the miss korea 
Please vote jisoo she was in 2nd place now 3rd are blinks dead.blackpink Spotify is dead",en,103,1,@sreejang700,2025-10-13T07:21:45Z,negative,0.567166268825531
Lisa the Best,en,18,1,@MariaRojas-l8s,2025-10-13T06:05:00Z,positive,0.856266975402832
Blackpink the best,en,18,1,@LOgjklnbk,2025-10-13T05:50:27Z,positive,0.8799779415130615
Lagunya i like it blackpink fenomenal forever❤❤❤,en,13,0,@Prittaak07,2025-10-13T05:12:23Z,positive,0.8814299702644348
THE BEST SONG,en,27,1,@เณรคําแบกหําท่องยุทธจักร,2025-10-13T05:08:22Z,positive,0.9036052823066711
i love you black pink all members 🍑🥹🌝,en,18,0,@Kim_samiya_-h6p,2025-10-13T04:47:47Z,positive,0.6459562182426453
300M on the way!,en,13,1,@kaiskyie,2025-10-13T04:46:15Z,positive,0.7550042867660522
"I love this music, i am from Perú 
BLACKPINK",en,31,0,@SadithViena,2025-10-12T23:36:18Z,positive,0.832845151424408
❤ l love it,en,13,0,@emilyrobertson4463,2025-10-12T22:36:52Z,positive,0.8374640941619873
"Girls I swear! Im from the Netherlands and if you keep making songs like this I will be a new fan! I wasnt fan but for real this baseline! I know the song is made with a dutch dj so please I beg you, keep making fresh sounds with mayby even a deeper base set!❤",en,130,0,@sannemaria324,2025-10-12T22:22:06Z,positive,0.717195451259613
Blackpink I love you so much you are so kind ❤❤😊🌹♥,en,39,0,@SirineKenniche,2025-10-12T21:37:46Z,positive,0.9047514796257019
"The first Blackpink song I saw was ""how you like that"" Five years ago.. and now in the present I am watching ""jump"" and I'm still blink💞",en,75,3,@ya.i8,2025-10-12T21:01:56Z,positive,0.522259533405304
이 노래가 가능한 한 빨리 10억 장을 돌파하길 바랍니다! I really want this song to reach 1 billion as soon as possible!,en,35,1,@ya.i8,2025-10-12T21:00:08Z,positive,0.7261374592781067
좋아요를 눌러주시면 이 걸작을 다시 게시하게 됩니다. Every like will make me repost this masterpiece✨💃🏻!,en,26,228,@ya.i8,2025-10-12T20:58:34Z,positive,0.8032937049865723
"I MADE A ROCK VERSION OF THIS SONG, COME CHECK IT OUT!!!!!",en,35,0,@BesideYouBand,2025-10-12T20:58:09Z,positive,0.5427403450012207
Still banging my head to this masterpiece,en,22,0,@eff13_,2025-10-12T20:48:44Z,positive,0.8949935436248779
I love jump it is the best,en,40,2,@Emma-zr1hp,2025-10-12T19:53:47Z,positive,0.9231900572776794
"Is anyone there for October 12-13, 2025?",en,13,5,@Alino4ka_top4ik,2025-10-12T17:15:54Z,neutral,0.9000729322433472
I love it,en,13,0,@popikatsiki3500,2025-10-12T17:14:17Z,positive,0.9171798825263977
"Please, take Jump DANCE Practice video. All fans are waiting for it. We want to see them in Iconic styles and want to feel their charisma❤",en,43,2,@ozodbekruzimurodov5275,2025-10-12T17:12:35Z,positive,0.7386749982833862
2026년에도 들을사람 있나요?,ko,95,1,@꼬끼오-h5z,2025-10-23T09:50:46Z,neutral,0.6528820395469666
너무 귀여워요 🤗🤗🤗🤗,ko,70,0,@MadhuriSharmaJaaan,2025-10-23T09:36:07Z,positive,0.8829821944236755
누군가가 내 댓글에 좋아요를 누를 때마다 나는 이 영상을 봅니다>>>( RbRb),ko,204,22,@consigliadeliso7820,2025-10-23T05:43:01Z,positive,0.5057002902030945
Excellent k 팝계에서 가장 멋진 음악,ko,100,1,@DurdonaKarimjonva-y8f4d,2025-10-23T04:07:39Z,positive,0.9106460213661194
난 왜 무섭냐,ko,60,1,@곰행수,2025-10-23T02:16:13Z,negative,0.9103953838348389
"3개월 전
한국 언냐들 이상하다고 욕하더니
이제는 안보이네ㅉㅉ 다 지웠나??",ko,210,0,@userbenchmark-p6y,2025-10-22T19:25:28Z,negative,0.8593860268592834
보기 좋아서 햄볶는데 먼솔,ko,105,1,@장새결Y4TZ,2025-10-22T14:02:23Z,positive,0.6211315989494324
나는 그것을 사랑한다🥹🖤🖤🩷🩷🖤🖤🩷🩷🖤🖤,ko,90,2,@IaraPazLuque,2025-10-22T13:05:27Z,positive,0.8296493887901306
나는 당신을 매우 사랑합니다 🌿,ko,110,3,@مجرد_هامستر_يحب_الورد,2025-10-22T12:40:24Z,positive,0.8401150703430176
우와 대박 진짜 👍 😍 🎉❤,ko,79,21,@hkjung-lm2pl,2025-10-22T11:46:40Z,positive,0.8930161595344543
이 노래 정말 좋아요. 블랙핀 사랑해요❤❤❤❤❤❤😊😊😊,ko,138,5,@MdAlek-w6j,2025-10-22T10:11:02Z,positive,0.9192396402359009
블랙핑크 사랑해 ❤❤,ko,75,12,@ryma_blink_forever,2025-10-22T07:07:19Z,positive,0.8657832145690918
"블핑이 현재  월드투어 중인데도 스티리밍수가 헌트릭스 5,000만, 블핑 2,500만으로 완전 헌트릭스 이재의 절반밖에 안되는데.... 3년만에 월드투어 한다면서 겨우 점프, 그것도 썩 좋은 노래도 아닌 점프 하나 갖고 월드투어도는 것에 대한 반감으로 세계의 블핑 팬들 절반은 떨어져 나간 것 같은데.. 블핑 마지막 황혼기를 보는 것 같다.",ko,860,4,@스마트라이프-f6t,2025-10-22T03:12:19Z,negative,0.48933646082878113
무슨 아프리카 bj들이나 틀고 리액션이나 댄스배틀할법한 노래를 만들었냐...,ko,220,2,@sw-do4fz,2025-10-21T22:56:02Z,neutral,0.4052542746067047
"안녕, 사랑해❤❤❤❤❤❤",ko,65,1,@MenjliIbtissem,2025-10-21T17:39:37Z,positive,0.8625245094299316
콕 귀젤 ❤,ko,50,1,@selalesahin3061,2025-10-21T16:01:34Z,positive,0.7101700305938721
"정말 아름답게 만들어졌어요, 멋져요 ❤️‍🔥💕",ko,125,29,@Babaika_34,2025-10-21T15:36:52Z,positive,0.9190966486930847
좋아해요❤❤❤❤,ko,55,0,@SizlarUchun-fc5vb,2025-10-21T14:17:13Z,positive,0.8797038793563843
1:15 괴짜가족,ko,55,0,@ddyi1185,2025-10-21T12:21:14Z,negative,0.8049753904342651
그런걸로블에서좋아다,ko,85,1,@이현주-s7o8t,2025-10-21T11:35:39Z,positive,0.8390946388244629
네팔에서 사랑해요,ko,80,0,@kaleza_yt,2025-10-21T02:37:35Z,positive,0.6216005086898804
지하철 미. 샤워하러 가자. 아무도 없는데 6시?,ko,140,0,@rubenromeropelaez6850,2025-10-20T22:07:05Z,neutral,0.5119124054908752
"🌺무함마드와 그의 가족을 위해 기도해주세요 ❤❤❤나는 무슬림이고, 시아파이고, 자랑스럽습니다. 😏",ko,260,0,@رقيةم1ظ,2025-10-20T17:30:33Z,positive,0.8160821795463562
"와, 근데 움직임이 좀 안 좋네요. 최고의 밴드네요. 당신은 놀랍습니다 ❤❤❤",ko,200,0,@رقيةم1ظ,2025-10-20T17:29:00Z,positive,0.6967653632164001
우와 대박 !!,ko,60,1,@lll365llll5,2025-10-20T16:51:05Z,positive,0.8938758969306946
언제나 그렇듯 IG는 지수를 삭제해야 합니다,ko,140,0,@sasahw2,2025-10-20T13:08:45Z,negative,0.6219048500061035
여자들이 듣기엔 좋은 노래네요,ko,115,1,@sonata_no.1,2025-10-20T11:35:05Z,positive,0.8723427057266235
블핑 노래 좋아요,ko,84,0,@herjko,2025-10-20T10:11:51Z,positive,0.8519630432128906
문민주 감독,ko,65,0,@HOPEkihoon,2025-10-20T08:00:27Z,neutral,0.4110015332698822
배추 들여놔 에어팟 들여놔,ko,105,0,@user-ky3ie6ul9r,2025-10-20T07:29:52Z,negative,0.3881896734237671
안녕하세요 (hello)😉,ko,60,1,@SaimyaKhanom-y3g,2025-10-20T06:15:50Z,positive,0.5850039720535278
오이 블랙핑크 🩷🖤,ko,70,0,@LíviaPacheco-q1p,2025-10-19T23:44:23Z,positive,0.8196716904640198
"리사 솔로 외치며 나가더니  다시 들어 왔네
노래는 좋은데  또 얼마나 유지가 될런지 모르겠네",ko,280,0,@체이스-m8r,2025-10-19T23:38:06Z,negative,0.6364914178848267
누군가가 내 댓글을 좋아할 때마다 다시 확인해요!!🔹,ko,160,48,@bitbit1443,2025-10-19T21:55:41Z,positive,0.6393420100212097
블핑이 난생 처음 접하는 장르의 수준있는 어려운곡을 들고와서 굉장한 소환례으로 대중들의 인기를 끌어낸다는게 보통일은 아닌데... 기존 스타일의 블핑이 더 낫다는게 함정이야...,ko,490,1,@HyunhoLee-ks4qe,2025-10-19T21:41:13Z,positive,0.503937304019928
이게 블랙핑크 노래여꾸나...난 중소기업 아이돌 노래인줄.....,ko,175,0,@박진영-z8p9f,2025-10-19T21:37:06Z,neutral,0.4527304470539093
너무나 아름다워요,ko,80,0,@انتونيلااسمودس,2025-10-19T20:32:21Z,positive,0.8710559010505676
블랙핑크가 돌아왔어요 보고 싶어요 🥺 블랙핑크 너무 사랑해요 너무 사랑해요 🌷🎀,ko,230,52,@Khadija._.Honeyy,2025-10-19T20:11:28Z,positive,0.7649034857749939
이 노래를 보는 것을 멈출 수 없다는 것을 압니다.❤❤❤❤,ko,164,2,@DanielLuiz-YouTube,2025-10-19T17:29:35Z,positive,0.8722419142723083
정말 귀여워요. 앞으로도 꿈을 향해 나아가면 좋겠어요. 눈 깜짝할 새에 너무 사랑스러워요 💗,ko,265,0,@Denisse_Blink,2025-10-19T17:18:11Z,positive,0.9073516130447388
정말 좋았어요!!!!!,ko,70,3,@ClaraCaresRocha,2025-10-19T16:55:24Z,positive,0.9031738042831421
되게 웅장한데 병맛이네 당황함,ko,115,1,@sarahsong4409,2025-10-19T14:30:34Z,negative,0.8728014230728149
나는 블랙핑크를 사랑해요,ko,100,11,@DaianyCosta-o9i3t,2025-10-19T14:08:07Z,positive,0.8004856705665588
요즘 케이팝을꺽을건 케이팝밖에읍다,ko,125,4,@비상-i7l,2025-10-19T13:29:09Z,negative,0.5332563519477844
골든이 끝무렵이니 점프가온다,ko,110,0,@비상-i7l,2025-10-19T13:28:38Z,neutral,0.4755610227584839
"정말 좋아요, 정말 아름다운 노래예요, 지수, 리사, 제니, 로제 여러분 모두 축하드려요👑 여러분은 여왕이에요, 절대 잊지 마세요😊❤",ko,360,20,@Lala._.cozy__girlxx,2025-10-19T09:16:52Z,positive,0.9243375062942505
지수 너무 좋아 블랙핑크가 최고야 😊❤,ko,125,1,@crysatm,2025-10-19T08:02:23Z,positive,0.901535153388977
"러시아 가수 ""모르겐슈테른""과 비슷한 뮤직비디오를 만들어 보세요. 정말 멋질 것 같아요. 노래는 한 가수로 시작해서 영상 마지막에 두 번째 가수가 나오고, 그 두 번째 노래와 함께 두 번째 노래가 나오고, 이 노래가 끝나면 두 가수가 만나고, 세 번째, 네 번째 노래가 나오는 식으로요. 의미적으로 비슷한 영상은 얼마든지 만들 수 있어요. 처음에는 두 사람이 어떻게 따로 만났는지, 그다음에는 두 사람이 어떻게 만났는지, 그리고 그들이 어떻게 만났는지, 그리고 함께 노래를 부르는 모습, 그리고 온갖 줄거리로요.",ko,1337,1,@nikson9460,2025-10-19T07:52:00Z,neutral,0.49826517701148987
로제 다리에하고있는거뭐임? 다친거임? 빨리나으세요오 로제언니😢,ko,190,2,@이윤정-x5p,2025-10-19T06:20:55Z,negative,0.797005295753479
난 너의 한국 푸시를 먹고 싶어,ko,115,2,@ErwinDejesus-p1n,2025-10-19T05:58:34Z,neutral,0.477176696062088
블핑 노래는 질리지도 않는다,ko,110,56,@김리리-i9r9m,2025-10-19T04:06:17Z,negative,0.34800973534584045
노래😊,ko,49,0,@최-s2x,2025-10-18T21:10:40Z,positive,0.6410861611366272
나는 당신을 위해 죽을 것입니다 🫦,ko,120,2,@jisoo._.30._.B,2025-10-18T20:48:48Z,positive,0.47666478157043457
❤❤❤❤❤ 너무 사랑해요,ko,70,0,@giorgioraptis2540,2025-10-18T16:05:29Z,positive,0.8842758536338806
사랑해요!!!!,ko,55,0,@giorgioraptis2540,2025-10-18T16:03:53Z,positive,0.8304658532142639
노래는 좋은데  영상은 뽕맞은 애들틱해요😢,ko,140,0,@배종민-i5u,2025-10-18T15:47:53Z,negative,0.7034818530082703
나는 이 노래를 좋아해서 매일 듣습니다. ❤❤,ko,139,3,@LuChikuji,2025-10-18T14:45:02Z,positive,0.9178069829940796
